timestamp,h2s_ppm,co_ppm,temperature,humidity,exposure_time_s,scenario,danger_level
30430,29.563,324.93,32.3,69.4,30430,dangereux,2
30435,76.162,131.935,32.8,50.0,30435,dangereux,2
30440,50.522,63.453,36.7,68.8,30440,dangereux,2
30445,29.166,94.119,25.5,70.5,30445,dangereux,2
30450,90.169,199.548,26.9,81.5,30450,dangereux,2
30455,51.06,77.344,33.8,64.5,30455,dangereux,2
30460,25.396,182.154,26.1,90.3,30460,dangereux,2
30465,30.726,275.048,,79.8,30465,dangereux,2
30470,70.13,310.565,34.3,50.0,30470,dangereux,2
30475,104.174,78.559,,70.1,30475,dangereux,3
30480,54.748,246.235,41.5,68.7,30480,dangereux,2
30485,81.583,170.61,40.7,50.0,30485,dangereux,2
30490,16.563,48.826,35.7,57.1,30490,dangereux,1
30495,53.682,75.74,31.7,60.6,30495,dangereux,2
30500,34.61,231.39,35.8,64.5,30500,dangereux,2
30505,12.587,77.382,34.4,50.0,30505,dangereux,2
30510,42.507,129.361,40.4,50.9,30510,dangereux,2
30515,28.488,164.23,33.4,82.2,30515,dangereux,2
30520,64.6,141.029,21.1,93.0,30520,dangereux,2
30525,40.494,401.168,27.4,95.6,30525,dangereux,3
30530,30.971,305.793,20.3,84.3,30530,dangereux,2
30535,60.731,461.85,23.2,68.4,30535,dangereux,3
30540,44.105,104.382,29.5,66.6,30540,dangereux,2
30545,61.559,158.605,27.4,84.6,30545,dangereux,2
30550,18.004,151.266,38.1,60.7,30550,dangereux,2
30555,73.204,362.489,31.1,66.9,30555,dangereux,2
30560,79.612,185.436,33.9,53.1,30560,dangereux,2
30565,54.314,97.579,38.4,82.7,30565,dangereux,2
30570,57.764,114.048,33.3,81.8,30570,dangereux,2
30575,75.813,121.597,42.0,87.7,30575,dangereux,2
30580,36.92,291.732,33.5,70.5,30580,dangereux,2
30585,36.824,221.148,31.6,68.9,30585,dangereux,2
30590,28.203,244.359,30.1,82.1,30590,dangereux,2
30595,49.207,168.645,42.0,50.0,30595,dangereux,2
30600,113.507,210.207,25.8,58.3,30600,dangereux,3
30605,53.298,401.671,39.1,64.4,30605,dangereux,3
30610,76.188,141.682,32.2,68.9,30610,dangereux,2
30615,71.186,185.705,39.9,68.0,30615,dangereux,2
30620,96.004,165.102,36.0,50.0,30620,dangereux,2
30625,38.93,150.544,34.5,57.2,30625,dangereux,2
30630,60.037,250.76,40.1,80.1,30630,dangereux,2
30635,65.881,226.304,22.0,54.4,30635,dangereux,2
30640,65.311,281.696,26.4,54.1,30640,dangereux,2
30645,96.013,376.598,37.8,92.0,30645,dangereux,2
30650,40.787,60.357,34.6,57.6,30650,dangereux,2
30655,41.966,320.376,32.4,84.9,30655,dangereux,2
30660,35.244,253.498,41.8,50.0,30660,dangereux,2
30665,71.029,47.802,32.0,68.2,30665,dangereux,2
30670,63.459,112.063,29.2,71.4,30670,dangereux,2
30675,48.223,376.57,28.7,63.9,30675,dangereux,2
30680,95.709,239.873,22.7,73.2,30680,dangereux,2
30685,47.467,157.303,38.7,50.0,30685,dangereux,2
30690,42.18,152.397,36.6,57.9,30690,dangereux,2
30695,77.115,98.77,28.7,94.8,30695,dangereux,2
30700,100.975,354.453,36.3,79.6,30700,dangereux,3
30705,41.095,333.808,33.3,61.5,30705,dangereux,2
30710,83.964,81.722,35.9,67.2,30710,dangereux,2
30715,15.137,131.545,38.3,71.9,30715,dangereux,2
30720,62.836,146.88,37.8,85.4,30720,dangereux,2
30725,46.719,195.918,38.7,63.7,30725,dangereux,2
30730,74.495,317.815,28.4,89.2,30730,dangereux,2
30735,83.086,141.032,23.1,62.5,30735,dangereux,2
30740,25.186,129.015,21.4,51.6,30740,dangereux,2
30745,59.375,304.789,34.0,89.0,30745,dangereux,2
30750,29.028,381.285,21.8,87.7,30750,dangereux,2
30755,17.384,38.444,30.6,50.0,30755,moyen,1
30760,19.441,31.37,28.6,59.6,30760,moyen,1
30765,13.113,27.809,23.4,61.7,30765,moyen,1
30770,6.636,23.365,20.7,53.5,30770,moyen,1
30775,6.107,46.096,32.4,91.8,30775,moyen,1
30780,15.342,56.781,37.6,84.7,30780,moyen,2
30785,4.503,54.575,35.7,91.2,30785,moyen,2
30790,9.201,46.775,41.0,81.1,30790,moyen,1
30795,13.511,24.114,35.5,60.0,30795,moyen,1
30800,13.763,22.918,20.5,54.3,30800,moyen,1
30805,14.473,33.028,36.0,50.0,30805,moyen,1
30810,14.208,48.023,37.9,62.2,30810,moyen,1
30815,11.641,33.465,22.8,68.7,30815,moyen,1
30820,17.003,32.371,35.2,58.6,30820,moyen,1
30825,9.827,22.93,22.4,84.7,30825,moyen,1
30830,5.864,67.64,39.3,72.3,30830,moyen,2
30835,6.68,38.208,30.7,83.0,30835,moyen,1
30840,7.865,28.531,35.7,50.0,30840,moyen,1
30845,4.712,19.935,24.9,93.3,30845,moyen,0
30850,15.55,44.242,41.4,68.1,30850,moyen,1
30855,19.939,49.502,31.9,50.0,30855,moyen,1
30860,12.442,48.505,34.4,55.9,30860,moyen,1
30865,6.886,40.095,21.2,64.3,30865,moyen,1
30870,10.746,21.273,34.2,66.7,30870,moyen,1
30875,15.881,20.957,26.7,82.9,30875,moyen,1
30880,16.739,32.322,37.9,86.4,30880,moyen,1
30885,15.635,44.193,29.0,81.8,30885,moyen,1
30890,19.783,34.696,39.6,87.7,30890,moyen,1
30895,11.675,36.496,30.1,64.0,30895,moyen,1
30900,7.155,34.992,39.8,56.6,30900,moyen,1
30905,15.42,39.563,37.4,88.4,30905,moyen,1
30910,5.4,38.944,35.9,77.9,30910,moyen,1
30915,6.838,28.447,19.4,60.0,30915,moyen,1
30920,8.117,44.958,34.2,83.4,30920,moyen,1
30925,14.93,32.086,19.8,51.0,30925,moyen,1
30930,5.759,37.261,25.6,79.3,30930,moyen,1
30935,9.359,37.167,30.5,50.0,30935,moyen,1
30940,11.318,36.981,21.9,85.5,30940,moyen,1
30945,10.171,21.082,25.4,54.0,30945,moyen,1
30950,13.944,54.469,19.5,91.0,30950,moyen,2
30955,15.013,40.843,29.6,71.3,30955,moyen,1
30960,13.82,50.347,19.8,73.5,30960,moyen,2
30965,16.308,53.988,33.8,51.7,30965,moyen,2
30970,6.286,26.07,39.8,81.7,30970,moyen,1
30975,9.195,48.797,37.4,70.5,30975,moyen,1
30980,8.627,37.227,26.2,78.9,30980,moyen,1
30985,4.8,34.68,23.5,55.5,30985,moyen,1
30990,6.255,47.693,31.1,69.7,30990,moyen,1
30995,14.28,26.207,21.9,74.9,30995,moyen,1
31000,13.075,53.56,31.4,88.4,31000,moyen,2
31005,178.239,713.227,28.0,92.8,31005,critique,3
31010,530.286,639.883,34.2,82.0,31010,critique,3
31015,389.989,786.311,42.0,50.0,31015,critique,3
31020,400.893,674.498,42.0,86.7,31020,critique,3
31025,310.499,437.549,42.0,76.3,31025,critique,3
31030,125.327,376.855,39.5,50.0,31030,critique,3
31035,614.205,891.432,34.3,58.3,31035,critique,3
31040,220.555,594.948,35.3,64.0,31040,critique,3
31045,356.246,639.334,41.0,65.1,31045,critique,3
31050,259.932,904.319,42.0,,31050,critique,3
31055,231.795,1121.449,40.8,83.5,31055,critique,3
31060,204.324,955.13,42.0,80.8,31060,critique,3
31065,245.55,810.665,24.7,78.5,31065,critique,3
31070,466.578,811.095,28.0,83.3,31070,critique,3
31075,439.435,556.625,28.4,94.7,31075,critique,3
31080,288.448,613.403,38.6,53.1,31080,critique,3
31085,487.128,482.621,39.1,84.0,31085,critique,3
31090,455.344,722.331,31.6,72.3,31090,critique,3
31095,143.095,377.829,21.0,87.5,31095,critique,3
31100,433.629,501.982,31.4,65.2,31100,critique,3
31105,181.901,775.606,34.5,52.6,31105,critique,3
31110,314.696,380.424,42.0,65.9,31110,critique,3
31115,647.894,536.731,36.6,80.3,31115,critique,3
31120,114.524,723.119,41.9,87.2,31120,critique,3
31125,280.079,632.413,34.1,63.0,31125,critique,3
31130,349.483,415.383,42.0,50.0,31130,critique,3
31135,453.205,574.349,42.0,51.9,31135,critique,3
31140,181.297,1153.349,33.0,91.9,31140,critique,3
31145,455.104,337.812,41.1,68.8,31145,critique,3
31150,408.921,521.9,27.8,61.0,31150,critique,3
31155,357.063,463.452,25.3,90.4,31155,critique,3
31160,365.677,527.759,40.9,50.0,31160,critique,3
31165,301.764,490.584,32.9,85.1,31165,critique,3
31170,240.754,588.445,26.3,59.2,31170,critique,3
31175,348.28,604.36,38.1,51.5,31175,critique,3
31180,308.858,732.418,33.5,93.1,31180,critique,3
31185,513.453,475.435,41.4,77.2,31185,critique,3
31190,96.157,838.875,36.0,55.4,31190,critique,3
31195,507.002,680.209,42.0,50.0,31195,critique,3
31200,354.112,901.171,42.0,53.8,31200,critique,3
31205,104.3,443.539,42.0,81.7,31205,critique,3
31210,460.111,602.83,31.4,54.3,31210,critique,3
31215,203.266,591.2,24.2,60.6,31215,critique,3
31220,287.816,884.301,39.8,69.0,31220,critique,3
31225,142.481,537.757,35.7,50.0,31225,critique,3
31230,189.187,422.701,23.8,82.1,31230,critique,3
31235,388.382,580.433,42.0,60.7,31235,critique,3
31240,270.516,1255.924,27.7,62.5,31240,critique,3
31245,107.44,581.55,30.2,77.2,31245,critique,3
31250,363.532,834.662,35.3,88.5,31250,critique,3
31255,6.596,37.117,28.2,59.9,31255,moyen,1
31260,7.627,25.965,36.7,75.2,31260,moyen,1
31265,13.882,37.851,37.2,57.8,31265,moyen,1
31270,12.509,50.559,40.0,55.5,31270,moyen,2
31275,12.607,38.397,32.7,50.0,31275,moyen,1
31280,8.687,34.022,31.2,51.4,31280,moyen,1
31285,4.276,19.394,26.1,89.5,31285,moyen,0
31290,14.916,58.71,,80.9,31290,moyen,2
31295,7.333,51.064,27.0,75.7,31295,moyen,2
31300,20.135,52.143,23.8,81.4,31300,moyen,2
31305,13.891,29.695,26.6,58.6,31305,moyen,1
31310,11.156,48.706,32.3,51.7,31310,moyen,1
31315,7.116,34.996,34.6,54.6,31315,moyen,1
31320,12.407,53.282,31.5,65.4,31320,moyen,2
31325,14.527,27.168,31.9,58.2,31325,moyen,1
31330,9.27,26.616,25.6,55.0,31330,moyen,1
31335,9.963,12.035,36.8,50.0,31335,moyen,1
31340,17.121,25.499,27.4,69.3,31340,moyen,1
31345,13.755,38.08,23.0,67.6,31345,moyen,1
31350,16.847,61.675,28.4,58.3,31350,moyen,2
31355,5.151,38.856,33.5,50.0,31355,moyen,1
31360,24.401,47.135,23.2,79.0,31360,moyen,2
31365,2.246,39.501,33.1,58.8,31365,moyen,1
31370,9.01,40.874,34.6,68.2,31370,moyen,1
31375,5.543,26.908,30.8,62.7,31375,moyen,1
31380,19.494,42.934,42.0,,31380,moyen,1
31385,7.141,45.451,24.1,60.1,31385,moyen,1
31390,14.601,44.167,36.9,63.6,31390,moyen,1
31395,15.343,35.603,20.5,51.6,31395,moyen,1
31400,18.271,39.421,28.3,67.4,31400,moyen,1
31405,13.49,3.112,35.2,73.0,31405,moyen,1
31410,10.804,26.82,36.7,60.2,31410,moyen,1
31415,15.375,22.05,33.3,88.5,31415,moyen,1
31420,14.129,44.994,20.0,84.0,31420,moyen,1
31425,5.806,69.844,35.3,83.5,31425,moyen,2
31430,13.567,11.209,24.7,68.6,31430,moyen,1
31435,14.059,21.986,24.0,63.6,31435,moyen,1
31440,14.497,68.76,41.5,64.9,31440,moyen,2
31445,7.543,53.683,38.5,82.6,31445,moyen,2
31450,11.509,27.114,28.9,95.0,31450,moyen,1
31455,10.055,44.222,38.4,67.7,31455,moyen,1
31460,14.886,50.829,25.7,51.9,31460,moyen,2
31465,20.499,34.631,29.6,64.4,31465,moyen,2
31470,6.343,8.342,35.2,50.0,31470,moyen,1
31475,17.832,52.698,38.3,64.5,31475,moyen,2
31480,8.031,46.496,29.4,55.9,31480,moyen,1
31485,8.978,56.132,40.7,62.9,31485,moyen,2
31490,5.929,40.514,38.4,55.9,31490,moyen,1
31495,18.517,44.983,20.7,80.3,31495,moyen,1
31500,13.681,41.197,41.9,74.5,31500,moyen,1
31505,55.841,74.074,29.2,79.5,31505,dangereux,2
31510,48.053,178.01,23.5,56.5,31510,dangereux,2
31515,47.027,347.325,33.6,78.5,31515,dangereux,2
31520,37.153,223.107,20.8,51.4,31520,dangereux,2
31525,50.625,79.553,22.6,92.5,31525,dangereux,2
31530,66.668,510.726,35.6,89.5,31530,dangereux,3
31535,25.877,474.265,34.6,92.0,31535,dangereux,3
31540,74.142,103.249,30.0,75.7,31540,dangereux,2
31545,25.362,223.139,33.0,50.0,31545,dangereux,2
31550,57.894,173.542,19.9,57.0,31550,dangereux,2
31555,44.574,269.552,31.2,67.3,31555,dangereux,2
31560,96.051,379.579,33.0,84.5,31560,dangereux,2
31565,72.675,158.835,39.2,91.1,31565,dangereux,2
31570,31.206,298.964,32.1,63.0,31570,dangereux,2
31575,57.598,292.438,26.6,64.4,31575,dangereux,2
31580,64.762,407.467,27.1,66.7,31580,dangereux,3
31585,40.552,171.546,20.6,80.2,31585,dangereux,2
31590,32.541,399.411,32.4,68.5,31590,dangereux,2
31595,49.519,401.172,21.0,54.2,31595,dangereux,3
31600,38.021,181.113,31.9,50.0,31600,dangereux,2
31605,23.752,256.083,35.9,92.9,31605,dangereux,2
31610,32.107,218.247,33.0,80.8,31610,dangereux,2
31615,60.236,106.844,29.8,79.1,31615,dangereux,2
31620,40.893,90.625,34.5,85.2,31620,dangereux,2
31625,29.529,431.64,35.7,81.2,31625,dangereux,3
31630,63.571,137.656,32.7,69.5,31630,dangereux,2
31635,77.701,127.184,30.6,65.6,31635,dangereux,2
31640,21.043,224.503,24.9,50.1,31640,dangereux,2
31645,71.097,293.192,,88.6,31645,dangereux,2
31650,86.642,323.711,42.0,71.3,31650,dangereux,2
31655,76.376,402.363,21.9,91.6,31655,dangereux,3
31660,31.727,493.767,36.7,57.1,31660,dangereux,3
31665,57.605,45.681,38.4,67.1,31665,dangereux,2
31670,86.337,243.129,41.1,55.6,31670,dangereux,2
31675,33.832,405.468,38.0,78.8,31675,dangereux,3
31680,37.887,209.214,19.1,77.3,31680,dangereux,2
31685,62.935,510.879,36.5,52.5,31685,dangereux,3
31690,34.257,58.066,31.5,61.2,31690,dangereux,2
31695,50.65,219.531,35.8,71.2,31695,dangereux,2
31700,62.175,444.215,34.2,50.0,31700,dangereux,3
31705,78.525,101.659,22.9,75.6,31705,dangereux,2
31710,42.775,348.055,23.3,73.0,31710,dangereux,2
31715,42.182,53.756,35.4,84.2,31715,dangereux,2
31720,28.353,90.524,22.0,85.0,31720,dangereux,2
31725,50.965,244.072,,80.3,31725,dangereux,2
31730,65.644,70.974,22.8,,31730,dangereux,2
31735,118.371,91.019,40.5,50.0,31735,dangereux,3
31740,49.213,140.941,38.9,66.1,31740,dangereux,2
31745,55.03,220.176,38.9,90.3,31745,dangereux,2
31750,65.818,120.144,23.2,81.4,31750,dangereux,2
31755,2.456,9.463,30.6,63.8,31755,normal,0
31760,0.0,9.56,40.5,91.1,31760,normal,0
31765,1.08,8.492,36.9,79.4,31765,normal,0
31770,1.103,6.681,18.1,65.6,31770,normal,0
31775,1.842,16.461,40.2,61.6,31775,normal,0
31780,3.901,4.087,26.1,74.0,31780,normal,0
31785,2.402,5.704,28.8,88.6,31785,normal,0
31790,0.484,0.0,20.0,81.6,31790,normal,0
31795,1.027,14.046,34.8,87.8,31795,normal,0
31800,3.317,14.297,28.0,61.7,31800,normal,0
31805,0.497,2.534,33.0,80.9,31805,normal,0
31810,0.346,12.457,22.1,57.0,31810,normal,0
31815,0.0,10.468,24.3,60.6,31815,normal,0
31820,0.965,16.18,36.0,70.7,31820,normal,0
31825,1.516,8.123,31.2,50.0,31825,normal,0
31830,0.578,0.607,41.9,83.3,31830,normal,0
31835,2.999,5.827,28.7,50.6,31835,normal,0
31840,2.015,8.836,34.7,71.3,31840,normal,0
31845,0.937,16.412,34.3,78.2,31845,normal,0
31850,0.469,19.343,21.7,65.3,31850,normal,0
31855,2.412,5.931,18.5,97.6,31855,normal,0
31860,0.989,8.383,37.4,89.4,31860,normal,0
31865,0.61,9.349,19.1,74.3,31865,normal,0
31870,2.152,6.625,36.0,50.2,31870,normal,0
31875,0.346,8.556,36.7,76.1,31875,normal,0
31880,1.952,21.957,41.7,50.3,31880,normal,0
31885,2.084,20.673,33.1,91.5,31885,normal,0
31890,0.975,18.035,35.9,61.4,31890,normal,0
31895,1.994,10.548,20.9,96.0,31895,normal,0
31900,2.782,8.389,19.8,96.9,31900,normal,0
31905,4.801,10.027,25.4,89.7,31905,normal,0
31910,1.359,8.274,31.3,90.4,31910,normal,0
31915,2.038,22.073,28.3,88.3,31915,normal,0
31920,2.074,16.119,23.8,71.3,31920,normal,0
31925,1.633,5.779,38.3,50.2,31925,normal,0
31930,1.913,0.0,35.5,66.3,31930,normal,0
31935,3.806,8.879,30.4,74.7,31935,normal,0
31940,2.684,7.166,24.7,53.2,31940,normal,0
31945,1.597,7.242,18.5,71.1,31945,normal,0
31950,1.67,8.781,24.5,79.0,31950,normal,0
31955,0.457,20.293,35.2,69.6,31955,normal,0
31960,0.253,18.956,32.9,73.1,31960,normal,0
31965,0.757,21.827,18.1,91.0,31965,normal,0
31970,1.515,11.997,19.5,69.9,31970,normal,0
31975,0.057,10.243,20.7,81.6,31975,normal,0
31980,1.559,3.191,25.8,51.7,31980,normal,0
31985,1.938,8.766,19.1,61.6,31985,normal,0
31990,1.964,3.081,34.1,80.3,31990,normal,0
31995,0.0,18.189,21.1,56.4,31995,normal,0
32000,2.811,4.503,32.3,92.3,32000,normal,0
32005,50.149,394.098,35.5,86.7,32005,dangereux,2
32010,67.362,281.161,25.1,59.2,32010,dangereux,2
32015,25.182,220.618,,55.9,32015,dangereux,2
32020,114.707,518.407,42.0,,32020,dangereux,3
32025,27.284,656.934,20.9,76.5,32025,dangereux,3
32030,101.905,115.513,33.0,76.4,32030,dangereux,3
32035,98.79,102.36,42.0,58.9,32035,dangereux,2
32040,52.082,232.996,27.7,63.9,32040,dangereux,2
32045,36.541,183.107,33.9,74.8,32045,dangereux,2
32050,61.74,345.771,32.0,63.9,32050,dangereux,2
32055,76.06,182.073,29.8,85.1,32055,dangereux,2
32060,118.551,347.303,35.1,79.9,32060,dangereux,3
32065,85.022,242.725,26.4,91.8,32065,dangereux,2
32070,57.711,145.229,20.0,78.6,32070,dangereux,2
32075,73.724,143.136,39.0,85.9,32075,dangereux,2
32080,69.946,196.229,27.1,69.9,32080,dangereux,2
32085,77.276,305.456,20.4,87.8,32085,dangereux,2
32090,23.634,224.038,21.5,70.1,32090,dangereux,2
32095,81.119,179.802,42.0,87.5,32095,dangereux,2
32100,96.818,219.167,27.9,58.4,32100,dangereux,2
32105,84.101,407.803,25.8,81.1,32105,dangereux,3
32110,17.581,78.622,35.8,55.7,32110,dangereux,2
32115,42.682,238.764,24.7,64.1,32115,dangereux,2
32120,60.067,151.503,29.6,91.2,32120,dangereux,2
32125,86.343,365.004,20.4,80.5,32125,dangereux,2
32130,65.368,205.072,40.0,78.7,32130,dangereux,2
32135,31.53,178.467,23.9,,32135,dangereux,2
32140,75.495,150.705,41.4,50.0,32140,dangereux,2
32145,106.281,64.324,42.0,50.3,32145,dangereux,3
32150,39.997,159.963,22.2,88.3,32150,dangereux,2
32155,19.326,247.386,38.3,50.0,32155,dangereux,2
32160,79.231,178.884,23.7,94.4,32160,dangereux,2
32165,73.843,479.472,26.3,50.0,32165,dangereux,3
32170,69.386,390.679,25.6,83.6,32170,dangereux,2
32175,80.714,140.96,41.6,51.0,32175,dangereux,2
32180,32.087,86.095,24.0,70.0,32180,dangereux,2
32185,114.391,366.645,38.3,76.1,32185,dangereux,3
32190,93.321,261.433,27.8,50.9,32190,dangereux,2
32195,33.398,437.9,24.8,59.1,32195,dangereux,3
32200,91.763,340.426,20.4,96.7,32200,dangereux,2
32205,86.44,66.643,25.9,88.4,32205,dangereux,2
32210,56.198,473.319,30.9,93.4,32210,dangereux,3
32215,76.242,80.26,23.1,54.4,32215,dangereux,2
32220,28.393,345.3,18.7,84.9,32220,dangereux,2
32225,44.825,310.906,,89.9,32225,dangereux,2
32230,33.256,298.547,33.9,73.5,32230,dangereux,2
32235,60.54,83.634,30.9,59.1,32235,dangereux,2
32240,57.745,150.22,20.7,71.1,32240,dangereux,2
32245,95.607,67.68,22.3,92.8,32245,dangereux,2
32250,135.529,203.833,40.7,73.6,32250,dangereux,3
32255,10.868,25.091,27.4,53.9,32255,moyen,1
32260,12.225,32.269,38.7,53.1,32260,moyen,1
32265,16.901,14.453,31.3,81.2,32265,moyen,1
32270,9.285,65.64,33.7,53.6,32270,moyen,2
32275,14.45,49.925,23.0,56.3,32275,moyen,1
32280,19.206,27.744,20.1,63.6,32280,moyen,1
32285,12.305,23.954,30.8,55.1,32285,moyen,1
32290,5.917,57.568,41.4,77.1,32290,moyen,2
32295,5.371,30.408,32.1,79.1,32295,moyen,1
32300,14.148,21.619,28.8,69.9,32300,moyen,1
32305,20.239,24.78,39.7,78.7,32305,moyen,2
32310,18.695,27.432,32.5,91.9,32310,moyen,1
32315,15.831,38.713,34.2,64.9,32315,moyen,1
32320,24.271,35.276,19.6,68.9,32320,moyen,2
32325,9.34,20.183,40.4,50.0,32325,moyen,1
32330,5.015,59.092,22.5,88.1,32330,moyen,2
32335,6.911,48.184,26.9,56.9,32335,moyen,1
32340,14.704,39.974,37.9,71.4,32340,moyen,1
32345,8.533,48.623,31.3,60.7,32345,moyen,1
32350,6.612,36.216,34.3,87.1,32350,moyen,1
32355,14.995,31.96,36.3,74.5,32355,moyen,1
32360,8.306,24.618,26.6,89.1,32360,moyen,1
32365,19.979,36.699,32.0,89.1,32365,moyen,1
32370,7.318,59.835,24.3,80.1,32370,moyen,2
32375,19.842,28.886,40.8,61.7,32375,moyen,1
32380,16.841,29.185,41.2,62.5,32380,moyen,1
32385,17.756,18.05,28.9,86.1,32385,moyen,1
32390,19.28,65.397,24.7,82.5,32390,moyen,2
32395,17.012,33.415,25.5,76.8,32395,moyen,1
32400,3.884,32.97,36.7,50.0,32400,moyen,1
32405,13.657,32.549,20.4,94.7,32405,moyen,1
32410,16.554,48.113,37.9,86.7,32410,moyen,1
32415,8.61,27.268,28.7,81.8,32415,moyen,1
32420,10.075,40.334,42.0,,32420,moyen,1
32425,9.781,32.987,38.5,50.0,32425,moyen,1
32430,12.934,23.888,31.3,62.6,32430,moyen,1
32435,9.372,29.289,30.7,52.3,32435,moyen,1
32440,17.629,46.845,27.2,51.5,32440,moyen,1
32445,17.877,16.097,29.2,68.4,32445,moyen,1
32450,12.01,36.482,26.2,93.7,32450,moyen,1
32455,10.686,41.94,20.2,89.5,32455,moyen,1
32460,23.002,40.489,27.0,,32460,moyen,2
32465,12.211,26.534,24.8,91.9,32465,moyen,1
32470,7.225,39.102,37.9,50.0,32470,moyen,1
32475,24.74,38.798,22.0,81.8,32475,moyen,2
32480,13.658,42.328,25.9,92.3,32480,moyen,1
32485,16.015,26.42,37.2,86.8,32485,moyen,1
32490,5.208,26.673,22.7,56.4,32490,moyen,1
32495,9.803,46.631,40.6,,32495,moyen,1
32500,6.592,65.312,28.1,80.4,32500,moyen,2
32505,16.867,37.292,23.0,68.7,32505,moyen,1
32510,15.66,73.067,31.9,65.3,32510,moyen,2
32515,11.391,28.789,39.9,50.0,32515,moyen,1
32520,10.485,32.176,27.9,83.3,32520,moyen,1
32525,6.801,28.382,39.5,61.3,32525,moyen,1
32530,5.812,38.792,34.3,73.6,32530,moyen,1
32535,7.519,30.138,23.0,81.8,32535,moyen,1
32540,5.785,35.119,24.1,86.4,32540,moyen,1
32545,5.33,54.967,38.9,67.3,32545,moyen,2
32550,13.625,24.64,19.6,85.5,32550,moyen,1
32555,15.432,45.64,29.5,51.7,32555,moyen,1
32560,16.843,38.121,26.3,62.1,32560,moyen,1
32565,5.381,33.882,35.5,65.7,32565,moyen,1
32570,16.692,16.038,32.4,70.3,32570,moyen,1
32575,17.144,54.41,35.7,79.7,32575,moyen,2
32580,12.516,49.683,29.0,53.8,32580,moyen,1
32585,19.179,20.923,28.2,55.2,32585,moyen,1
32590,10.193,40.538,41.2,89.2,32590,moyen,1
32595,9.312,26.818,29.2,50.0,32595,moyen,1
32600,9.93,18.801,27.2,90.8,32600,moyen,1
32605,8.857,37.862,25.1,78.3,32605,moyen,1
32610,10.219,25.629,22.6,88.8,32610,moyen,1
32615,7.288,42.501,39.6,73.7,32615,moyen,1
32620,10.239,39.21,33.2,64.2,32620,moyen,1
32625,4.771,48.104,35.1,68.4,32625,moyen,1
32630,3.776,29.364,36.0,91.7,32630,moyen,1
32635,8.313,37.964,37.9,69.5,32635,moyen,1
32640,15.146,33.849,41.8,72.6,32640,moyen,1
32645,6.239,25.966,19.7,85.2,32645,moyen,1
32650,20.042,46.329,38.1,51.0,32650,moyen,2
32655,12.596,53.654,34.6,89.8,32655,moyen,2
32660,6.052,28.412,24.2,76.8,32660,moyen,1
32665,4.792,31.964,24.7,85.8,32665,moyen,1
32670,11.93,33.281,32.2,66.9,32670,moyen,1
32675,15.316,35.629,19.0,95.6,32675,moyen,1
32680,15.492,34.105,30.3,85.5,32680,moyen,1
32685,8.575,30.08,27.6,88.5,32685,moyen,1
32690,11.548,22.624,22.1,60.5,32690,moyen,1
32695,18.052,55.595,26.4,52.3,32695,moyen,2
32700,13.291,49.837,28.9,70.6,32700,moyen,1
32705,9.38,39.092,,70.2,32705,moyen,1
32710,22.728,33.532,23.2,91.1,32710,moyen,2
32715,14.116,23.489,30.5,92.5,32715,moyen,1
32720,10.883,36.951,26.4,64.5,32720,moyen,1
32725,4.667,18.189,26.2,61.0,32725,moyen,0
32730,11.504,25.47,37.1,58.5,32730,moyen,1
32735,21.377,43.72,25.3,50.6,32735,moyen,2
32740,7.678,37.029,41.3,86.1,32740,moyen,1
32745,7.617,42.956,25.2,73.4,32745,moyen,1
32750,4.811,37.24,29.7,51.3,32750,moyen,1
32755,24.345,188.837,40.7,63.1,32755,dangereux,2
32760,52.129,169.768,24.2,76.0,32760,dangereux,2
32765,15.993,229.252,30.1,95.0,32765,dangereux,2
32770,80.399,98.374,41.0,56.7,32770,dangereux,2
32775,22.305,181.746,35.2,64.0,32775,dangereux,2
32780,61.777,299.222,28.0,65.2,32780,dangereux,2
32785,57.418,365.374,34.6,71.5,32785,dangereux,2
32790,67.231,115.418,37.5,52.1,32790,dangereux,2
32795,36.499,165.802,29.0,88.6,32795,dangereux,2
32800,30.083,237.758,18.7,80.3,32800,dangereux,2
32805,23.304,104.406,37.3,63.2,32805,dangereux,2
32810,37.982,157.824,40.0,79.3,32810,dangereux,2
32815,43.463,73.529,33.4,55.5,32815,dangereux,2
32820,63.589,242.12,35.4,85.4,32820,dangereux,2
32825,26.599,290.811,36.1,72.8,32825,dangereux,2
32830,72.269,135.566,36.6,91.9,32830,dangereux,2
32835,88.695,197.074,20.1,81.8,32835,dangereux,2
32840,35.755,202.97,37.8,75.3,32840,dangereux,2
32845,101.099,234.087,26.6,87.5,32845,dangereux,3
32850,99.599,139.377,41.9,76.2,32850,dangereux,2
32855,42.44,97.821,31.1,64.2,32855,dangereux,2
32860,72.093,203.227,27.4,82.5,32860,dangereux,2
32865,30.309,92.8,33.2,53.6,32865,dangereux,2
32870,14.019,219.927,21.7,52.9,32870,dangereux,2
32875,103.13,241.828,36.5,60.1,32875,dangereux,3
32880,83.834,338.961,20.2,66.1,32880,dangereux,2
32885,53.56,213.203,,56.2,32885,dangereux,2
32890,45.277,475.35,34.2,66.8,32890,dangereux,3
32895,64.696,384.049,32.5,74.8,32895,dangereux,2
32900,40.399,345.93,29.8,50.0,32900,dangereux,2
32905,27.416,361.98,32.2,65.4,32905,dangereux,2
